"probA","probB","probC","payoffA","payoffB","payoffC","payoffprior_mean","payoffprior_sd","ppntid","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0.953200768213719,0.112639973638579,0.158534328220412,103.596644953942,95.7781792397883,103.109926951737,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,93.5571934552212,11.8679250630558,15.1144227522482,"<",">","<",">","=","<"
0.76504140230827,0.673456783639267,0.884055315051228,101.952361815084,97.4181167868172,104.549344889679,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,67.1477472282591,73.2832947571374,97.9560383325406,">","<","<",">","<","<"
0.190247487043962,0.792805918725208,0.0618663593195379,106.872628578046,97.5837564441709,102.751749751695,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,17.3868636586999,69.478468181087,20.2089418015955,"<",">",">",">",">","<"
0.804378588451073,0.76020475756377,0.982006646692753,105.497183773798,101.710170445248,102.454147402086,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,82.7860383386396,75.6339308190159,89.5628012674987,">","<","<",">",">","="
0.824331486131996,0.923338520107791,0.164590447442606,92.2682940611467,100.088517396095,96.1264129938903,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,66.6505690628653,89.3428131345054,11.3750277320112,"<",">",">","<","<",">"
0.590698559070006,0.608104501850903,0.036242185626179,97.6094355031667,97.026185734964,88.7103089148582,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,56.2083853367363,61.1532993484108,-1.04872829473065,"<",">",">","=",">",">"
0.0462255727034062,0.471185286296532,0.670040171127766,103.132866962941,96.0010197028129,94.3600698888408,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,3.66033875747567,55.3825704306623,54.951083795105,">","<","<",">",">",">"
0.847322195302695,0.471670334693044,0.351337811211124,91.8870584125214,109.502713349449,96.4191041681675,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,74.6712585761021,41.7751445289261,21.9342114517382,">",">",">","<","<",">"
0.351802112068981,0.329663384472951,0.398463619872928,99.1027573142897,96.5493616037001,99.9978859876675,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,34.0505592558275,34.6467317992203,35.886557270478,">","<","<",">","=","<"
0.285839359741658,0.886619972065091,0.635392954573035,96.7490147778645,95.5520416460745,107.385149436531,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,32.4333018874958,82.4230774649846,64.0649936532377,"<","<","<","<","<",">"
0.884049280779436,0.0400164811871946,0.112234515370801,92.2609986592947,98.4887698375843,105.196038581545,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,92.192424098153,-5.4698266084582,7.59908494422192,">",">","<","<","<","<"
0.778709386941046,0.0636703900527209,0.992284177336842,102.781641587644,105.527669535606,100.832184079492,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,83.3531439862182,2.20889230201284,104.335259267507,">","<","<","=",">",">"
0.589190172264352,0.590337146539241,0.599939006846398,110.341366659791,107.915949292405,94.7870462732374,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,68.3735931421315,60.5131212614643,53.373454795403,"=","<","=",">","<",">"
0.503346050623804,0.908912477083504,0.441749124089256,96.0608828804677,98.5550120073666,103.334196500526,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,47.5025051669223,92.8671747441168,45.2792175775412,"=",">",">","<","<","<"
0.554338857065886,0.41134390514344,0.131952982163057,92.8075280121324,103.17182862406,97.5040259819254,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,52.2109578609798,46.5568647138023,13.1737886374993,">",">",">","<","<",">"
0.130025105783716,0.539901147596538,0.866466444451362,103.289621309725,99.7835199287024,103.141946125036,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,9.79999777999145,65.4812936740354,82.7396475754456,"<","<","<",">","=","<"
0.825576793169603,0.639597600791603,0.517975409980863,98.2597306982081,98.2051304733329,101.978076226609,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,79.012489651322,56.4529032264865,49.3427750041776,">",">",">","=","<","<"
0.837428510887548,0.509055443108082,0.81180036556907,102.425202194197,95.8423468841201,105.865754104382,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,84.3384898436286,49.7503738855308,87.7253292047842,">",">","<",">","<","<"
0.475673447130248,0.4377195101697,0.319568500621244,102.725803977023,101.978010815293,95.3931832732857,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,42.6502660764144,42.0196690865808,34.1587085699068,">",">",">","=",">",">"
0.750661418074742,0.974045956972986,0.45224824314937,106.330386348902,94.5100659973033,102.189532291229,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,79.7748292292716,94.6604422159836,43.1189985952735,"<",">","<",">",">","<"
0.26881757308729,0.49287142441608,0.892362247221172,97.4788953477196,106.583908388136,103.972150955344,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,29.5220351231718,42.7822498517711,97.4412778276387,"<","<","<","<","<",">"
0.313826051773503,0.00886924774385989,0.610915154451504,100.9949773859,104.051176104305,99.388707072464,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,28.6884881999907,-0.315262883535426,68.1134372059483,">","=","<","<",">",">"
0.156794580398127,0.302374927559868,0.59094300121069,99.1618311073515,87.6197918184307,96.9942288676999,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,19.7997891105846,21.7722849073672,58.0552783827272,"<","<","<","=","<","<"
0.487431960413232,0.110075892414898,0.757791096577421,92.4792560527999,98.874094970785,99.9553165597896,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,49.6068451355918,10.9319190216126,80.9852249386362,">","<","<","<","<","="
0.930344494758174,0.967680666130036,0.801232224563137,106.278738676604,93.2474902111297,101.61907566022,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,103.87549542037,87.8200351581312,84.0046914554741,"<",">",">",">",">","<"
0.45271887187846,0.257970090489835,0.247740355553105,112.587578234494,101.512624969279,96.6809467458394,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,51.3011663266621,19.3602874192674,28.1378332141666,">",">",">",">",">",">"
0.474900830537081,0.882516862126067,0.662941125454381,96.2618977573677,99.3683637271706,94.906664518385,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,40.5212657300356,81.6136732995348,58.9490446680548,"<","<",">","<",">",">"
0.997741376049816,0.0653344986494631,0.0746011845767498,102.526846418231,96.2135337529455,101.246190423537,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,103.612668457452,2.31249726225898,1.56156575590196,">",">","=",">",">","<"
0.624322279822081,0.459012695588171,0.583793803816661,101.352715402248,98.464998725277,104.449343588852,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,57.7186448592379,42.1734798404408,65.8553163169208,">",">","<",">","<","<"
0.348991923267022,0.988528674934059,0.708823740947992,101.651900092931,97.0092768316331,93.6897787231596,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,38.4912171151529,95.1542427271327,71.1155542436095,"<","<",">",">","<",">"
0.222642724402249,0.200183873763308,0.437139734858647,105.232490578654,96.7357368045404,95.1964002085417,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,22.0625207734727,19.2571148640244,37.6281605182962,">","<",">",">",">",">"
0.5797087342944,0.243971296818927,0.840866830898449,95.0018159199704,98.1834256832129,105.288332534572,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,54.9417002219013,20.0832044512017,79.1129182555998,">","<","<","<","<",">"
0.140303190564737,0.107858601259068,0.196521356701851,95.9323055681326,98.1608246641269,105.588418533075,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,9.69092047803103,6.2356706003458,22.374055927661,">","<","<","<","<","<"
0.454727270640433,0.671674352139235,0.925872109364718,98.0777789986914,102.965641022418,101.225257361781,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,44.7699619711319,73.4911085348831,99.1123129537329,"<","<","<","<","<",">"
0.959577171131968,0.475112652638927,0.861267738975585,99.4623818096987,102.255972850353,105.471847960072,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,92.1024910431681,50.5325704348126,90.6811497957115,">",">","<","<",">","<"
0.182478735223413,0.840741741936654,0.762954684672877,102.113004372778,102.164666842544,100.422658223221,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,22.2436751004701,79.9746493175173,79.7959743745685,"<","<",">","=",">",">"
0.290441259043291,0.70463050971739,0.449966271175072,105.019436611101,105.35918621131,97.7482371581271,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,26.5725620802243,71.9286840295614,51.175854386045,"<","<","=","=",">",">"
0.168920067604631,0.182911623734981,0.890900406055152,98.5477180237873,91.7394553945129,100.187048848194,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,19.8888014589551,28.0613801423426,96.3355380206987,"<","<",">",">","<","<"
0.979457956040278,0.455701327417046,0.377822891576216,96.8054778728576,104.663831609061,98.6366092567764,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,86.4365012517003,50.4329830498762,38.9631764223369,">",">",">","<","<",">"
0.107147819362581,0.855583678930998,0.029505165759474,94.1595407010111,102.095022223702,91.7375917446136,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,15.9655979105077,89.5607592678191,-0.628243360911425,"<",">",">","<",">",">"
0.42979130987078,0.557219546986744,0.00907100806944072,106.08484827612,102.01643114599,103.188136111328,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,41.6614483922916,62.7181717845926,0.161894616925978,"<",">",">",">",">","<"
0.8130226098001,0.905780049273744,0.429309038445353,92.8809639905676,92.4815507503606,94.623007273176,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,73.9125581398855,80.105581770835,41.6844282945679,"=",">","<","=","<","<"
0.443622530205175,0.396585606504232,0.116255278233439,91.5655344000336,101.200236853726,94.3773651681983,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,36.158538698258,31.7985944698228,13.2670404826638,">",">",">","<","<",">"
0.802393415942788,0.63259553629905,0.523807125398889,99.2305944889651,94.0894199709261,102.281296702193,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,79.9318372035754,55.8602637168148,54.9708484267037,">",">",">",">","<","<"
0.594170850235969,0.208348847692832,0.767504898132756,89.0285947117661,105.007699218083,105.836897607567,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,53.2352032317535,30.5912895449154,74.398607742898,">","<","<","<","<","="
0.220756080932915,0.0561445613857359,0.362663007108495,97.3283097813576,98.5756068171903,99.7363791930145,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,16.9345248057297,0.339158701707622,40.489571204779,">","<","<","<","<","<"
0.474308581091464,0.718592978315428,0.505021919729188,104.52833840084,97.4462996874694,101.078410023786,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,48.1563083851557,64.0464562471129,55.7591544584215,"<","<",">",">",">","<"
0.720318944193423,0.888199629960582,0.432418126380071,100.655431206251,98.802295716531,97.1676053043603,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,63.8449661392564,92.6859434403697,52.7577362072435,"<",">",">",">",">",">"
0.484428918920457,0.972005556803197,0.509997454006225,103.325371954617,106.614489021407,115.870933725593,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,46.4312778394568,103.056883218226,62.1905199527394,"<","<",">","<","<","="
0.969156778184697,0.911191779188812,0.0106210315134376,101.277451007272,104.341592753328,101.779198434212,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,107.336480722201,84.4802826147605,0.199609756616865,">",">",">","<","=",">"
0.873995418427512,0.383660290157422,0.75677527138032,105.925114886974,107.625994483215,102.104246864747,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,87.62235007331,46.0832976117592,80.5379850824449,">",">","<","<",">",">"
0.0594790973700583,0.0517129322979599,0.431281919125468,98.3042100142204,93.6140358485974,100.302100362465,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,7.91826440588598,5.05234976581239,44.3028606622385,"=","<","<",">","<","<"
0.871676539070904,0.525260378140956,0.768091524485499,105.370192100344,107.394322026587,87.3349534083418,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,85.6237022522055,53.2293762862237,70.5712837713183,">",">","<","<",">",">"
0.793817899655551,0.374914382351562,0.834001829382032,98.0694818300165,99.8185476574526,103.936795591049,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,75.0410363114451,35.139788429111,86.9919162677012,">","<","<","<","<","<"
0.333891168702394,0.255754057085142,0.772919927490875,100.05936458191,96.9660733637214,107.029930987007,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,28.3220654080918,18.1352961467575,83.540861155159,">","<","<","=","<","<"
0.735684964573011,0.809126000385731,0.883581099333242,101.838356826387,96.4998015201351,97.8727849528026,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,74.612778557229,72.0823514625037,93.7639795238893,"<","<","<",">",">","<"
0.155357293086126,0.33704984956421,0.0925321511458605,105.221812281555,96.7354398557134,91.701118403781,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,10.9747235083064,39.502265170334,6.54441578462629,"<",">",">",">","<",">"
0.934474697802216,0.377184970537201,0.971130709629506,96.9739586889522,98.2448447743988,94.9482415678693,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,93.5075233142495,44.6438525873918,85.5485937983487,">","<","<","=",">",">"
0.673076566308737,0.192687708884478,0.468470928026363,96.6671556193609,99.4629878477824,102.37597261123,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,65.2695770333393,14.6865272552127,51.7764286131694,">",">","<","<","<","="
0.798663425026461,0.334282979136333,0.740834576077759,102.883237421713,99.5460530165141,99.1358421275664,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,78.7611228733578,31.7680755731632,73.7266151382251,">",">","<",">",">","="
0.676992844324559,0.719596964772791,0.949982127640396,95.9001204211081,91.6088018070864,102.12082482407,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,65.1639544625053,60.6664803815158,97.7327960402484,"<","<","<",">","<","<"
0.636375230969861,0.520867841085419,0.608212926192209,102.576523315463,93.4723998439174,108.495501033171,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,61.3595884028275,57.9756967301094,68.143228797272,">",">",">",">","<","<"
0.692348171724007,0.619780090870336,0.743694375501946,101.367568024042,91.379416215964,97.5520173971362,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,63.2049908474697,65.3777455097847,58.438425252937,">","<","<",">",">","<"
0.554127486655489,0.657960385084152,0.060285960091278,104.326956678133,101.743032934175,93.7077552978636,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,54.7205603649845,72.9962381657175,-2.36478258928562,"<",">",">",">",">",">"
0.31709722103551,0.191351808607578,0.706633294001222,100.972196556497,101.994436436731,100.652574197079,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,32.1960474664401,19.3669596726842,76.0709972698768,">","<","<","=","=",">"
0.723943506600335,0.241420702077448,0.561169855995104,102.929956965812,105.838940319198,88.4874012606452,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,79.9559399823182,31.1023933593967,49.6762753184564,">",">","<","<","=",">"
0.206054635811597,0.235109063331038,0.46110547427088,108.188392840212,97.3029375249837,97.7365453250288,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,22.0142614323924,22.3750796093196,45.1531899274179,"<","<","<",">","<","="
0.892924747196957,0.482353127095848,0.497225215425715,95.0320611599717,103.576124302145,103.001394570307,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,89.4969725865366,48.4837273729758,51.0905439007286,">",">","<","<","<","="
0.521892262622714,0.242666678968817,0.207680009771138,88.3971358037513,95.5660763332722,103.185441175352,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,41.5981552603901,14.2837614150842,15.1806150182007,">",">",">",">","<","<"
0.066925139632076,0.933345317840576,0.00356494472362101,99.8821565594319,98.7979681319088,95.5301997957053,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,18.4204383306639,87.8365812617859,-5.05277582538011,"=",">",">","=",">",">"
0.32369600282982,0.655205017654225,0.121481325943023,95.6330409472799,102.820069082805,104.701071784328,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,33.896077901559,82.1167033796613,25.3422081520335,"=","<",">","<","<",">"
0.833384193014354,0.305516412016004,0.89442775119096,100.749784922475,101.526277012257,98.5137272024034,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,79.5711565964761,39.9299811606332,80.7669022526063,">","<","<","=",">",">"
0.806567038875073,0.823177302256227,0.0134278808254749,101.720846214383,101.350357210567,94.5203989744131,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,76.7495152935306,77.8341525084136,7.0199749335341,"<",">",">","=",">",">"
0.805069176014513,0.808355041081086,0.815898363245651,106.63697917956,102.63335662491,102.415295651566,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,92.2076306694353,89.4470353794069,80.5913045847892,"=","<","=",">",">","="
0.435924315359443,0.598197958897799,0.786460136529058,109.138739419518,104.091389812213,103.627098324502,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,47.8971290745347,71.3393092991162,83.2213714123933,"<","<","<",">","<","="
0.57454966311343,0.248250486794859,0.303234505467117,99.6301915418087,105.593737219245,103.367594802353,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,58.2231261454632,32.3013218211081,35.5403518885988,">",">","<","<","<",">"
0.892947294516489,0.709171594120562,0.225795657373965,90.9332337300178,98.5765146207492,98.1978093200031,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,74.6366437896253,76.2163368814489,19.9986476081207,">","=",">","<","<","="
0.98434868385084,0.71659040171653,0.229339401237667,98.8359975882584,93.2655250889244,95.9907205672967,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,94.4093874244128,72.0862495522157,28.2412374758917,">",">",">",">",">","<"
0.0542610897682607,0.135923668276519,0.845169289968908,100.240119815426,103.857312488798,103.588751697548,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,2.51979623801462,16.1854225462475,94.4088451939738,"<","<","<","<","<","="
0.286359034245834,0.595246015349403,0.98054133518599,106.625360425998,103.719732159388,98.5860645482779,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,34.6546556822732,55.2840107856205,100.149989695259,"<","<","<",">",">",">"
0.652081294218078,0.658650240162387,0.690993134165183,104.409475038572,102.891152926243,100.144200348333,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,67.0687440644116,63.3786449927682,69.7538450644123,"=","<","<","<",">",">"
0.143834708025679,0.601732909213752,0.753941989736631,88.7929904759742,100.15137580764,102.189194494476,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,22.274192794307,46.7631588055167,84.1567188403695,"<","<","<","<","<","<"
0.692485580453649,0.324860215187073,0.352028791792691,94.2186846284678,105.194245088421,105.812413841178,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,64.2056827075653,29.3235877570401,45.3719301433692,">",">","<","<","<","="
0.643960708286613,0.365570890950039,0.432207945501432,103.886050256279,94.1926843938976,100.973778026898,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,66.4099245499656,34.3912321416857,42.8904729091066,">",">","<",">",">","<"
0.397550402907655,0.692201674450189,0.48267836892046,88.3351468131615,95.9707226828856,104.123020018481,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,28.5832703524888,60.6482674926575,35.6753123764383,"<","<",">","<","<","<"
0.944651256548241,0.0673098077531904,0.382523646112531,100.280172205506,99.6066194957206,96.8014309698283,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,92.2143503208956,3.52992731817366,46.7414568372196,">",">","<","=",">",">"
0.631487825419754,0.476147360401228,0.0865311219822615,97.5350839187634,94.2901836497966,102.512100459343,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,66.3158858315069,44.4976208382494,12.573716415319,">",">",">",">","<","<"
0.394323308253661,0.0179629598278552,0.344922728370875,107.952449918394,99.4636387462266,103.702354650317,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,41.738768013949,-3.37375873065918,27.8403097124812,">","=","<",">",">","<"
0.531341238180175,0.366470835637301,0.975656371330842,99.386821760756,104.564391306243,101.888079931059,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,52.4344871026585,36.192115905267,102.754760559793,">","<",">",">","<",">"
0.670252647949383,0.0610431332606822,0.0658999248407781,101.92624881931,102.17916219684,92.6590651503965,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,70.1070292833773,8.6507930392856,3.51918635958996,">",">","=","=",">",">"
0.749597724061459,0.874797344673425,0.617294532246888,101.354409421405,102.096984770123,95.4950394097218,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,81.4520126165082,92.7253992041554,55.5332254970264,"<",">",">","=",">",">"
0.227528377901763,0.0851266048848629,0.216898750979453,87.0067422537146,92.7723330270927,100.523687134733,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,18.5265503080206,5.27914294541535,22.5822641379112,">","<","<","<","<","<"
0.419185793958604,0.735268176998943,0.857747529167682,95.4058733274374,99.2669682987389,103.415844639971,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,3,42.3695069934548,76.9337903252478,92.1761563103812,"<","<","<","<","<",">"
0.830020718276501,0.592553128022701,0.736010817112401,102.06916041975,102.805775219451,97.5370973086355,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,1,87.1225265579356,51.0381300313372,71.5715140238121,">",">","<","=",">",">"
0.176506949355826,0.799309002468362,0.26148763182573,98.9574692355688,99.0712235881662,100.059342487777,100,5,0,5,0.01,1.1,0.1,TRUE,TRUE,2,15.2448860269392,85.2466097629105,22.1763165801224,"<","<",">","=","<","="
