modelLabel,cond,position,pA,pB,pD,vA,vB,vD,PayoffMean,ChoicesMadeCount,MaxEV,CorrectEV,LossEV,Achoices,Bchoices,Dchoices,HequalCount,EVtableCount,uBinsHist0,uBinsHist1,uBinsHist2,uBinsHist3,uBinsHist4,uBinsHist5,uBinsHist6,uBinsHist7,uBinsHist8,uBinsHist9,uBinsHist10,uBinsHist11,uBinsHist12,uBinsHist13,uBinsHist14,uBinsHist15,uBinsHist16,uBinsHist17,uBinsHist18,uBinsHist19,uBinsHist20,uBinsHist21,uBinsHist22,uBinsHist23,uBinsHist24,uBinsHist25,uBinsHist26,uBinsHist27,uBinsHist28,uBinsHist29,uBinsHist30,uBinsHist31,uBinsHist32,uBinsHist33,uBinsHist34,uBinsHist35,uBinsHist36,uBinsHist37,uBinsHist38,uBinsHist39,uBinsHist40,uBinsHist41,uBinsHist42,uBinsHist43,uBinsHist44,uBinsHist45,uBinsHist46,uBinsHist47,uBinsHist48,uBinsHist49,uBinsHist50,uBinsHist51,uBinsHist52,uBinsHist53,uBinsHist54,uBinsHist55,uBinsHist56,uBinsHist57,uBinsHist58,uBinsHist59,uBinsHist60,uBinsHist61,uBinsHist62,uBinsHist63,uBinsHist64,uBinsHist65,uBinsHist66,uBinsHist67,uBinsHist68,uBinsHist69,uBinsHist70,uBinsHist71,uBinsHist72,uBinsHist73,uBinsHist74,uBinsHist75,uBinsHist76,uBinsHist77,uBinsHist78,uBinsHist79
model1.1,X,hilo,0.730000,0.890000,0.910000,10.000000,26.000000,23.000000,22.910774,1000000,23.139999,900437,2.209999,0,900437,99563,0,308452.343750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,25,43,136,389,945,2352,6112,15849,38956,87781,174062,267734,266868,124254,14371,111,334,1999666,0
model1.1,X,hilo,0.330000,0.630000,0.720000,12.000000,21.000000,13.000000,13.176229,999844,13.230000,984765,3.869999,0,984765,15079,0,11634.841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,4,17,22,25,37,91,130,222,308,526,756,1151,1864,2607,3811,5605,7897,11366,15761,21863,28968,38681,50141,64081,78266,92898,103811,109928,107805,95556,74113,47604,24801,13168,29465,131446,384013,412285,559278,479139,12,0
model1.1,X,hilo,0.032000,0.610000,0.730000,28.000000,22.000000,13.000000,13.357078,999809,13.420000,983391,3.930000,0,983391,16418,0,9071.838867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,15,35,77,137,277,474,810,1168,1753,2457,3416,4757,6388,8230,10512,13030,16079,19266,22769,26545,30167,33992,38429,41598,45422,48262,51055,52682,53408,53734,53170,51914,48917,45552,41893,37077,32224,27112,21723,17051,12882,9129,6125,3851,2233,1153,541,218,72,26,90,484,3544,21299,110446,363301,441689,504735,553990,30,0
model1.1,X,hilo,0.710000,0.800000,0.053000,27.000000,18.000000,12.000000,19.071936,999994,19.170000,976768,4.770000,976768,23226,0,0,75256.304688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,19,55,118,241,389,657,1052,1526,2353,3467,4633,6328,8203,10409,13090,16159,19445,23230,26907,30570,34530,38361,42024,45243,47937,49837,51432,52466,52645,51393,49919,47628,44890,41100,36501,32303,27284,22621,18125,14366,10657,7622,5172,3263,1829,1112,518,224,91,26,5,3,0,0,0,0,0,332,131126,915324,953206,0
model1.1,X,hilo,0.490000,0.520000,0.053000,27.000000,21.000000,15.000000,12.847716,999993,13.230000,835231,2.310000,835231,164762,0,0,27191.656250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,16,27,70,140,231,425,658,1029,1636,2256,3225,4544,5962,7931,10083,12561,15296,18437,22116,25557,29753,33565,37270,41040,44493,47289,49902,51834,52944,53160,52403,51410,48899,46041,42278,37926,33606,28475,23632,18653,14430,10492,7329,4916,2865,1732,836,406,161,41,8,1,2,20,309,5293,70184,465513,971163,487488,14,0
model1.1,X,hilo,0.340000,0.430000,0.550000,13.000000,27.000000,15.000000,11.524827,1000000,11.610001,975694,3.360001,0,975694,24306,0,13899.696289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,6,17,15,38,66,145,159,292,478,739,1118,1885,2775,4392,6401,9501,14373,20320,29122,40722,55126,72591,91103,110290,122935,126232,116176,93168,71825,80880,163859,318563,353289,356954,687501,46935,0,0
model1.1,X,hilo,0.940000,0.980000,0.870000,20.000000,19.000000,25.000000,19.575676,1000000,21.750000,301717,3.117912,53339,644944,301717,0,46627.789062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229674,2770326,0
model1.1,X,hilo,0.540000,0.570000,0.600000,29.000000,25.000000,11.000000,15.221302,1000000,15.660001,688553,1.410001,688553,311447,0,0,36089.859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,13,27,49,123,262,605,1253,2699,6128,13153,27517,54271,100558,166056,226290,226270,137729,35036,2498,174454,1792011,32990,0
model1.1,X,hilo,0.490000,0.740000,0.890000,29.000000,15.000000,11.000000,13.991090,1000000,14.210000,933558,3.271467,933558,58256,8186,0,103067.992188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,21,194,1459,10774,71494,349364,909202,820089,836915,481,0
model1.1,X,hilo,0.940000,0.800000,0.890000,18.000000,29.000000,22.000000,22.317642,1000000,23.200001,772064,3.872462,21653,772064,206283,0,263215.906250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,739200,2260637,0
model1.1,X,hilo,0.580000,0.720000,0.560000,10.000000,17.000000,29.000000,15.783393,1000000,16.240000,886007,3.999999,0,113993,886007,0,40009.800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,13,15,31,67,133,252,441,834,1559,2905,5356,9681,17522,30513,51279,82577,123187,165760,189603,171333,106123,35976,7525,103195,747117,1044118,102875,0
model1.1,X,hilo,0.620000,0.890000,0.920000,29.000000,17.000000,15.000000,17.324375,1000000,17.980000,783911,3.037499,783911,185582,30507,0,221552.062500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2488,333152,1972764,691589,0
model1.1,X,hilo,0.620000,0.640000,0.870000,13.000000,30.000000,19.000000,19.104597,1000000,19.199999,959899,2.669998,0,959899,40101,0,330345.906250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,16,67,196,730,2300,8046,25362,76081,187174,328857,293608,75925,2238,878728,1120664,0
model1.1,X,hilo,0.350000,0.450000,0.550000,24.000000,12.000000,10.000000,8.218887,999973,8.400000,939343,2.945603,939343,27593,33037,0,3777.895264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,10,13,20,41,79,139,250,425,828,1472,2577,4513,7971,13360,23291,38624,63923,101256,154847,220084,289580,340817,341796,292135,258657,335372,368301,134743,4787,0,0,0
model1.1,X,hilo,0.520000,0.560000,0.570000,29.000000,12.000000,18.000000,15.040899,999439,15.080000,994755,4.820000,994755,0,4684,0,6157.867676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,18,34,89,179,384,916,1972,4540,10052,22061,45304,88026,153655,223704,245400,186018,233769,551266,266048,957127,7745,0
model1.1,X,hilo,0.780000,0.820000,0.990000,28.000000,24.000000,14.000000,21.624161,1000000,21.840000,904568,2.162361,904568,95422,10,0,273290.937500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1970,280667,731888,1985468,0
model1.1,X,hilo,0.350000,0.360000,0.420000,10.000000,27.000000,17.000000,9.522866,989168,9.720000,914731,2.580301,4,914731,74433,0,841.050842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,7,9,21,34,65,79,143,230,357,579,846,1244,1810,2599,3660,5202,7163,9881,13300,17716,23448,30540,38740,48364,58670,69892,80556,89175,95381,95856,90633,80194,66808,59085,69841,113100,194984,279839,314019,408125,494726,100390,186,0,0
model1.1,X,hilo,0.500000,0.790000,0.910000,28.000000,12.000000,12.000000,13.717684,999999,14.000000,909685,3.103245,909685,1379,88935,0,29744.662109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,100,600,3751,22345,116454,434543,886394,764058,771513,224,0
model1.1,X,hilo,0.130000,0.270000,0.680000,18.000000,20.000000,10.000000,6.534105,999676,6.800000,810037,1.403377,102,189537,810037,0,2453.586426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,19,18,43,78,104,169,273,379,595,890,1222,1736,2358,3359,4484,6008,7777,9693,12696,15649,19400,23712,28802,33848,39509,46141,51658,58051,63073,67634,70557,71593,72089,69515,66683,63777,63068,67149,78566,101989,139413,189718,248722,304833,337767,307509,189047,53845,3778,14,0,0,0
model1.1,X,hilo,0.650000,0.670000,0.710000,23.000000,20.000000,18.000000,14.288966,1000000,14.950000,612586,1.705151,612586,290476,96938,0,165264.171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,520,44733,1148308,1801006,5428,0
