modelLabel,cond,position,pA,pB,pD,vA,vB,vD,PayoffMean,ChoicesMadeCount,MaxEV,CorrectEV,LossEV,Achoices,Bchoices,Dchoices,HequalCount,EVtableCount,uBinsHist0,uBinsHist1,uBinsHist2,uBinsHist3,uBinsHist4,uBinsHist5,uBinsHist6,uBinsHist7,uBinsHist8,uBinsHist9,uBinsHist10,uBinsHist11,uBinsHist12,uBinsHist13,uBinsHist14,uBinsHist15,uBinsHist16,uBinsHist17,uBinsHist18,uBinsHist19,uBinsHist20,uBinsHist21,uBinsHist22,uBinsHist23,uBinsHist24,uBinsHist25,uBinsHist26,uBinsHist27,uBinsHist28,uBinsHist29,uBinsHist30,uBinsHist31,uBinsHist32,uBinsHist33,uBinsHist34,uBinsHist35,uBinsHist36,uBinsHist37,uBinsHist38,uBinsHist39,uBinsHist40,uBinsHist41,uBinsHist42,uBinsHist43,uBinsHist44,uBinsHist45,uBinsHist46,uBinsHist47,uBinsHist48,uBinsHist49,uBinsHist50,uBinsHist51,uBinsHist52,uBinsHist53,uBinsHist54,uBinsHist55,uBinsHist56,uBinsHist57,uBinsHist58,uBinsHist59,uBinsHist60,uBinsHist61,uBinsHist62,uBinsHist63,uBinsHist64,uBinsHist65,uBinsHist66,uBinsHist67,uBinsHist68,uBinsHist69,uBinsHist70,uBinsHist71,uBinsHist72,uBinsHist73,uBinsHist74,uBinsHist75,uBinsHist76,uBinsHist77,uBinsHist78,uBinsHist79
model1.1,X,hilo,0.650000,0.730000,0.760000,25.000000,11.000000,18.000000,13.574578,994886,16.250000,54782,2.826024,54782,42532,897572,0,45441.644531,0,47764,157517,95983,64384,46905,36579,29646,25258,21428,19016,16462,15042,13651,12371,11605,10883,10108,9421,8974,8580,8182,7869,7598,7464,7307,7010,6656,6664,6460,6340,6326,6171,6183,6034,6010,5923,5970,5908,6106,6012,5892,6200,6181,6166,6417,6406,6381,6683,6766,7041,7237,7213,7773,7891,8164,8699,8701,9316,9867,10444,10989,11963,12695,13961,15130,16547,18540,20888,23573,27234,32156,39093,48823,62985,88224,135448,246701,664549,551951
model1.1,X,hilo,0.430000,0.500000,0.740000,28.000000,20.000000,12.000000,9.769958,993800,12.040000,84636,2.481917,84636,550486,358678,0,35289.390625,0,59007,188061,110912,72817,52918,41134,33230,27795,23762,20739,18525,16723,15031,13716,12991,11774,11106,10531,10038,9308,9252,8574,8429,7804,7723,7649,7230,7166,7017,6974,6721,6755,6613,6640,6380,6412,6474,6328,6402,6369,6370,6591,6531,6601,6761,6784,6712,7079,7183,7346,7532,7831,8154,8258,8662,9025,9481,9881,10476,10840,11889,12640,13385,14662,16128,17602,19391,21762,24973,28217,33521,40628,50293,65553,90018,136022,244272,623896,455420
model1.1,X,hilo,0.710000,0.740000,0.860000,26.000000,20.000000,13.000000,13.982416,995990,18.459999,88276,4.912305,88276,593682,314032,0,49700.277344,0,35429,129466,81171,55849,41593,32226,26447,22230,19129,17110,15000,13570,12805,11553,10634,9948,9358,8872,8419,7989,7627,7128,7008,6811,6739,6445,6413,6098,6085,5964,5858,5716,5763,5775,5557,5584,5542,5538,5623,5653,5664,5651,5615,5715,5950,6038,6180,6232,6455,6436,6623,6823,7198,7427,7730,7900,8498,8929,9338,9865,10713,11320,12180,13187,14586,15899,17832,19871,22786,26524,30907,38087,47609,62066,86346,134256,249347,703664,638798
model1.1,X,hilo,0.490000,0.450000,0.480000,10.000000,25.000000,16.000000,7.710922,917295,11.250000,62305,3.795714,69423,62305,785567,0,4968.847168,0,75069,222957,121041,77408,54206,41327,32401,26811,22329,19557,16612,14774,13400,12263,11042,10354,9452,8749,8484,8138,7428,7297,6887,6635,6331,6099,5891,5637,5477,5464,5357,5199,5281,5223,4999,5017,4962,4884,5014,4987,5128,4997,5031,5125,5315,5329,5479,5471,5647,5963,5921,6314,6368,6723,6995,7213,7705,7891,8465,8928,9725,10501,11313,12470,13432,15131,16695,18756,21715,24584,29576,36365,45789,59753,82705,126733,227491,566167,376533
model1.1,X,hilo,0.770000,0.840000,0.750000,16.000000,14.000000,19.000000,12.278692,994962,14.250000,84318,2.148932,554609,356035,84318,0,43089.054688,0,43644,152642,94088,62831,46656,36316,29921,24802,21464,18688,16641,14879,13895,12574,11618,10757,10162,9544,9073,8847,8318,7983,7615,7357,7303,6911,6890,6735,6667,6362,6297,6247,6059,6233,6061,6121,6032,6042,6058,6022,6090,6030,6093,6074,6382,6343,6592,6504,6819,6866,7134,7407,7604,7939,8264,8681,9049,9531,10120,10667,11141,11938,12898,13786,15225,16773,18597,21096,23799,27673,32519,39342,49223,64406,88964,136481,249414,671840,547227
model1.1,X,hilo,0.460000,0.510000,0.520000,28.000000,16.000000,14.000000,8.417834,925116,12.880000,63949,4.792522,63949,788930,72237,0,5535.414551,0,63119,198717,112121,71491,50915,38841,31024,25043,21388,18582,16369,14318,12932,11841,10811,9936,9213,8596,8167,7802,7233,6797,6488,6456,6118,6102,5714,5700,5495,5302,5297,5132,5199,5147,4966,4940,5008,4944,4912,4951,5050,4994,4979,5140,5195,5277,5237,5468,5641,5834,5921,6222,6376,6648,6950,7152,7618,8065,8408,9154,9668,10345,11395,12249,13394,14773,16350,18527,21612,25091,29993,36584,45557,60041,83977,129049,233923,599343,425021
model1.1,X,hilo,0.820000,0.610000,0.790000,11.000000,29.000000,23.000000,15.648511,996173,18.170000,640843,7.071869,270122,85208,640843,0,50147.523438,0,37319,131309,82227,55569,41277,32371,26238,22236,19276,16955,15006,13668,12345,11299,10623,9848,9308,8861,8326,8077,7347,7302,7011,6856,6616,6351,6146,6118,5991,5840,5777,5609,5418,5749,5529,5557,5606,5623,5437,5658,5527,5574,5691,5746,5848,5895,6092,6163,6251,6512,6759,6759,7114,7307,7492,7912,8314,8624,9377,9862,10352,11175,12129,13054,14128,15700,17285,19579,22489,26112,31156,37582,46866,60886,85861,132710,245847,699793,653317
model1.1,X,hilo,0.380000,0.400000,0.640000,30.000000,21.000000,10.000000,7.949353,993149,11.400000,85928,3.778105,85928,554268,352953,0,30901.525391,0,72786,215523,122033,79252,57348,43891,35697,29564,25306,22395,19537,17636,15940,14534,13482,12408,11560,11037,10444,9812,9339,9098,8663,8400,8227,7923,7481,7543,7230,7142,7129,6995,6780,6601,6746,6691,6528,6872,6505,6618,6634,6696,6751,6759,7029,7134,7063,7226,7546,7695,7547,8047,8325,8457,8995,9322,9537,10164,10671,11181,11900,12435,13909,14940,16114,17792,19834,22160,24951,28880,34038,40733,50244,64913,89265,134522,237211,589657,404474
model1.1,X,hilo,0.860000,0.610000,0.700000,14.000000,25.000000,21.000000,13.858981,995630,15.250000,83475,1.518317,332092,83475,580063,0,47221.941406,0,37187,136133,86201,57859,43197,34159,27725,23311,20158,17716,16165,14319,12966,11906,11080,10321,9490,9262,8538,8088,7857,7737,7234,7194,6828,6635,6564,6317,6251,6081,6079,5953,5866,5860,6029,5751,5745,5746,5597,5875,5774,5797,5908,5974,6011,6033,6293,6471,6537,6805,6942,6992,7517,7741,7995,8254,8636,9178,9629,10261,10804,11520,12587,13512,14823,16393,18066,20557,23341,27133,32166,38520,48252,63298,88618,136990,251209,693758,597615
model1.1,X,hilo,0.230000,0.250000,0.260000,27.000000,27.000000,12.000000,6.560480,777754,6.750000,713780,2.298007,27577,713780,36397,0,1388.437012,0,83160,243204,122047,73053,49634,35872,28037,22430,18445,15601,13313,11817,10275,9440,8319,7617,7056,6510,6087,5676,5439,5048,4716,4443,4448,4187,3932,3871,3699,3780,3539,3475,3513,3452,3337,3349,3254,3262,3330,3254,3264,3347,3374,3487,3520,3557,3594,3641,3726,3936,3935,4112,4349,4411,4754,5056,5216,5563,5955,6425,6828,7308,8038,8697,9772,11000,12400,14078,16560,19326,23235,29294,37103,49702,69445,107353,196963,484500,281517
model1.1,X,hilo,0.730000,0.890000,0.910000,10.000000,26.000000,23.000000,21.720226,997095,23.139999,370618,2.263391,2450,370618,624027,0,79567.882812,0,36033,119994,73974,49706,36812,29066,23434,20071,17245,15042,13414,12426,10987,9992,9586,8806,8514,7752,7430,7062,6778,6460,6335,6170,6109,5767,5669,5554,5391,5348,5222,5153,5084,5131,5050,5082,4948,5009,5097,4977,5038,5205,5193,5299,5228,5341,5545,5567,5801,5916,5996,6297,6396,6627,6903,7003,7550,7953,8304,8983,9434,10269,10996,11737,12922,14439,15948,17954,20445,23871,28680,34354,43669,57490,80265,125585,235756,707367,776279
model1.1,X,hilo,0.330000,0.630000,0.720000,12.000000,21.000000,13.000000,11.438462,968755,13.230000,530270,3.957837,7192,530270,431293,0,11137.925781,0,74663,215567,120571,77900,55510,42386,33819,27964,23835,20976,18219,16225,14708,13550,12289,11619,10561,10092,9641,8768,8677,8049,7932,7601,7275,7125,6880,6712,6519,6240,6199,6047,6128,6030,5935,6031,5885,5782,5824,5795,6041,5968,6140,6124,6186,6378,6397,6568,6770,6804,7150,7140,7477,7679,8171,8286,8663,9168,9794,10299,11006,11588,12582,13537,14933,16688,18159,20719,23465,27054,32074,38714,48297,62654,86466,131047,233555,588046,416949
model1.1,X,hilo,0.032000,0.610000,0.730000,28.000000,22.000000,13.000000,11.125372,993355,13.420000,564469,5.316389,69226,564469,359660,0,31471.160156,0,90026,237444,129268,82292,59620,45185,36756,29994,25565,22641,19835,17699,16148,14569,13483,12476,11741,10923,10207,9899,9297,8977,8568,8233,8051,7722,7578,7439,7262,7036,6990,6989,6784,6725,6593,6631,6534,6610,6585,6641,6647,6715,6621,6851,6873,6878,7041,7090,7266,7406,7807,7948,8073,8403,8718,9141,9599,9925,10559,11097,11616,12644,13608,14422,15911,17252,19425,21635,24369,28237,32920,39746,49304,63073,85987,129823,229226,567379,399814
model1.1,X,hilo,0.710000,0.800000,0.053000,27.000000,18.000000,12.000000,16.113876,994805,19.170000,363982,4.822341,363982,628514,2309,0,56274.425781,0,75000,195487,107093,69740,49932,38632,31315,25855,22308,19395,16910,15321,14084,12809,11641,10853,10438,9780,9013,8703,8314,8225,7597,7514,7078,6847,6913,6691,6465,6318,6187,6138,6120,6020,5969,5921,5973,5846,5787,6117,6017,5906,6154,6236,6210,6276,6405,6457,6797,6789,6958,7182,7450,7527,7772,8257,8609,9117,9636,10103,10960,11475,12481,13411,14421,16185,18071,19991,22591,26263,30817,37240,46463,59982,83255,127262,230530,622204,548606
model1.1,X,hilo,0.490000,0.520000,0.053000,27.000000,21.000000,15.000000,11.639052,992472,13.230000,321296,2.352530,321296,668373,2803,0,41455.027344,0,87677,231463,126094,81384,57992,44410,36280,29699,25327,22059,19509,17252,15574,14220,13331,12359,11423,10783,10125,9667,9258,8915,8473,8248,7883,7762,7568,7389,7051,7035,6829,6678,6801,6651,6661,6429,6594,6482,6370,6471,6623,6462,6605,6655,6609,6874,6991,7225,7252,7376,7525,7787,8058,8225,8676,9011,9469,9745,10305,10787,11829,12383,13522,14404,15707,17012,19148,21454,24280,27798,33009,39648,48700,63472,86563,129832,229659,575504,413056
model1.1,X,hilo,0.340000,0.430000,0.550000,13.000000,27.000000,15.000000,9.328374,991886,11.610001,322286,3.380004,3379,322286,666221,0,36158.996094,0,80165,227374,127201,81959,59037,45235,36241,30169,25788,22512,19764,17727,16378,14793,13646,12458,11899,11173,10586,9864,9513,8986,8716,8390,8069,7819,7780,7606,7339,7221,7124,6959,6855,6882,6690,6693,6642,6823,6669,6734,6772,6731,6736,6943,6897,6980,7051,7337,7388,7639,7873,7885,8189,8418,8915,9296,9847,10239,10603,11360,11939,12810,13598,14840,16145,17783,19320,22147,25047,28653,33852,40470,50127,64442,89011,133002,234234,574039,387621
model1.1,X,hilo,0.940000,0.980000,0.870000,20.000000,19.000000,25.000000,18.863302,989151,21.750000,69987,3.116436,75154,844010,69987,0,21002.580078,0,17057,77268,54350,38353,29297,22717,19223,16256,14202,12388,11346,9901,9211,8620,7975,7449,7053,6642,6290,6134,5751,5515,5437,5237,4916,4874,4800,4733,4575,4659,4606,4489,4455,4291,4306,4380,4369,4275,4191,4350,4416,4459,4543,4620,4630,4734,4836,5035,5093,5146,5364,5440,5612,5932,6202,6600,6775,7077,7628,8141,8728,9207,10196,10868,12003,13215,14951,16762,19366,22869,27267,33128,42407,55721,79499,127153,245621,766201,864067
model1.1,X,hilo,0.540000,0.570000,0.600000,29.000000,25.000000,11.000000,12.150623,995039,15.660001,87715,3.847779,87715,618221,289103,0,40386.902344,0,52346,166566,98979,65930,48705,37488,30350,25426,21856,19312,16991,15630,14020,12774,11910,11208,10347,9707,9381,8761,8360,8019,7827,7490,7245,7114,6830,6821,6683,6516,6255,6211,6294,6024,6239,6014,6141,6063,5881,6215,6136,6083,6400,6262,6454,6608,6487,6636,6798,6871,7206,7399,7720,8033,8306,8405,9010,9471,9931,10542,11383,11881,13046,14090,15270,16759,18537,20864,23937,27249,32381,39294,48542,63217,88058,134471,243536,653851,536064
model1.1,X,hilo,0.490000,0.740000,0.890000,29.000000,15.000000,11.000000,10.906376,994553,14.210000,85951,3.614757,85951,558553,350049,0,39330.597656,0,51026,168093,101293,67544,49476,38395,30833,26103,22354,19924,17431,15652,14261,13316,12232,11297,10407,10017,9521,8980,8706,8231,7927,7620,7476,7214,7121,6880,6741,6562,6431,6481,6333,6245,6186,6080,6131,6209,6185,6302,6192,6327,6388,6455,6427,6552,6691,6789,6968,7268,7403,7538,7917,8132,8379,8734,9168,9755,10025,10713,11378,12193,13212,14159,15702,17080,18901,21059,24432,28134,33102,39867,49674,64737,89298,136236,246966,650516,507976
model1.1,X,hilo,0.940000,0.800000,0.890000,18.000000,29.000000,22.000000,19.079538,997964,23.200001,86291,4.512313,305707,86291,605966,0,70242.039062,0,17588,77779,54322,38583,29085,23305,19453,16451,14310,12619,11500,10517,9474,8814,8066,7839,7283,6899,6448,6180,5952,5768,5554,5382,5257,5200,4958,4893,4917,4831,4730,4723,4503,4516,4705,4564,4564,4574,4680,4558,4545,4637,4855,4742,4830,4853,5050,5085,5144,5519,5635,5701,5987,6188,6434,6675,7085,7452,7897,8194,8990,9442,10302,11143,12355,13782,15228,17051,19629,22857,27414,33666,42142,56150,79380,126434,243763,764695,877617
model1.1,X,hilo,0.580000,0.720000,0.560000,10.000000,17.000000,29.000000,12.194338,994422,16.240000,55626,4.282800,41241,897555,55626,0,41308.000000,0,57485,178411,104426,69140,50331,38851,31651,26966,22900,19905,17758,15905,14261,13186,12059,11309,10668,9829,9427,8860,8541,8270,7967,7475,7295,7159,7073,6793,6781,6544,6372,6435,6331,6182,6168,6252,6045,5981,6176,6122,6205,6295,6214,6456,6441,6580,6682,6784,6822,7107,7380,7497,7710,7946,8347,8649,9218,9471,9984,10661,11060,12027,12817,14055,15447,17029,18684,21080,23858,27594,32109,39304,48781,63564,87946,133418,242429,638863,511462
model1.1,X,hilo,0.620000,0.890000,0.920000,29.000000,17.000000,15.000000,14.926822,996324,17.980000,85807,3.339389,85807,575489,335028,0,53020.621094,0,30420,117874,76501,52217,39251,30869,25123,21330,18323,16381,14595,13167,12124,11032,10274,9633,8870,8408,8219,7813,7337,7026,6736,6576,6390,6293,6147,5975,5801,5719,5686,5712,5598,5495,5413,5381,5339,5424,5353,5552,5398,5537,5552,5718,5774,5819,5872,5962,6252,6301,6634,6945,7020,7350,7706,7813,8320,8808,9125,9657,10209,10972,11814,13043,14215,15608,17618,19636,22248,26179,31008,37438,46636,62137,86571,133845,251395,718863,670597
model1.1,X,hilo,0.620000,0.640000,0.870000,13.000000,30.000000,19.000000,17.462761,995626,19.199999,356388,2.707357,2864,356388,636374,0,63807.851562,0,40438,137570,84960,56882,42002,32956,27154,22805,19672,17080,15368,13917,12523,11714,10501,9903,9352,8968,8580,7891,7493,7387,7121,6757,6746,6440,6356,6149,5932,5934,5716,5662,5603,5567,5746,5715,5505,5471,5501,5551,5526,5638,5860,5807,5905,5953,6102,6196,6369,6454,6711,6900,7026,7296,7650,8053,8382,8695,9102,9987,10392,11221,12230,13069,14146,15755,17604,19728,22530,25926,30822,37360,46940,60854,86120,131990,244636,691725,641630
model1.1,X,hilo,0.350000,0.450000,0.550000,24.000000,12.000000,10.000000,5.695270,991875,8.400000,84914,2.957758,84914,525770,381191,0,25548.560547,0,93371,255097,138894,88653,63272,48768,39213,32288,27440,23815,21053,18638,16920,15740,14402,13411,12431,11892,11000,10362,10154,9547,9092,8754,8697,8409,8013,7749,7624,7501,7263,7157,7363,7145,7225,6863,6977,6968,6950,6934,6999,6955,7045,7028,7189,7304,7415,7657,7803,7705,8014,8341,8436,8712,9105,9457,10210,10482,10755,11659,12235,12894,13916,15161,16575,18004,19627,22580,25398,29244,34303,40879,50342,64659,88362,130735,228206,537585,333604
model1.1,X,hilo,0.520000,0.560000,0.570000,29.000000,12.000000,18.000000,10.344167,932330,15.080000,66833,5.104453,66833,69436,796061,0,6069.825195,0,57070,181395,104586,67354,48293,36437,29676,24534,20278,18101,15680,13847,12608,11535,10601,9718,9085,8392,7947,7572,7093,6812,6568,6402,6223,5825,5593,5410,5454,5266,5176,5178,5123,4959,4841,4836,4786,4800,4884,4837,4872,5071,4972,5010,5232,5262,5394,5483,5580,5811,5874,6243,6373,6476,6770,7231,7594,7941,8450,8761,9391,10308,11357,12105,13300,14863,16519,18594,21445,25066,29519,36332,45601,60242,83900,129358,235984,621181,472750
model1.1,X,hilo,0.780000,0.820000,0.990000,28.000000,24.000000,14.000000,18.213409,997491,21.840000,86510,3.970485,86510,627566,283415,0,63652.976562,0,22288,91736,61945,43473,32840,26036,21473,18243,15868,14140,12471,11493,10367,9504,8925,8265,7970,7378,7116,6630,6371,6156,6089,5828,5659,5518,5374,5237,5123,5113,4972,5068,5091,4928,4941,4866,5020,4852,4897,4800,4772,4934,5082,5114,5192,5194,5303,5618,5573,5854,5943,6140,6376,6589,6780,7133,7555,7909,8363,8856,9402,10007,10975,11850,12741,14286,16050,18128,20702,23983,28523,34683,43745,57707,81999,128970,245872,746953,807553
model1.1,X,hilo,0.350000,0.360000,0.420000,10.000000,27.000000,17.000000,7.379353,914352,9.720000,90847,2.600359,4443,90847,819062,0,4790.190918,0,86162,243090,130338,81762,56876,43164,34148,27841,23584,19946,17638,15232,14009,12637,11563,10777,9698,9141,8674,8048,7696,7265,6831,6656,6432,6369,6114,5909,5650,5477,5481,5289,5317,5291,5238,5138,5160,5117,5020,5169,5108,5049,5133,5194,5234,5362,5505,5653,5766,5914,6047,6180,6333,6577,6897,7180,7488,8129,8446,9177,9576,10521,11245,12467,13402,14947,16690,18741,21648,25363,29701,36410,45339,59345,81745,124815,221671,540281,341830
model1.1,X,hilo,0.500000,0.790000,0.910000,28.000000,12.000000,12.000000,11.017778,974104,14.000000,63410,3.194637,63410,72373,838321,0,11660.039062,0,51535,170709,102052,67581,48845,37822,30714,25398,21554,19014,16712,15014,13669,12531,11535,10517,10231,9212,8796,8507,7839,7800,7369,7104,6874,6704,6562,6346,6227,6016,6088,5814,5735,5737,5808,5758,5706,5713,5624,5580,5723,5620,5747,5865,6030,6060,6093,6303,6483,6598,6759,7021,7290,7561,7796,8207,8444,9063,9599,10040,10699,11567,12417,13302,14806,16274,18208,20336,23349,26984,32159,38996,48427,63337,88205,135397,244780,643947,498468
model1.1,X,hilo,0.130000,0.270000,0.680000,18.000000,20.000000,10.000000,5.486938,990881,6.800000,137455,1.525621,35028,818398,137455,0,24520.791016,0,112194,286471,150892,95215,67300,51491,40952,33950,28754,24891,21995,19825,17770,16106,14798,13933,12991,12128,11482,10708,10276,9950,9387,9031,8784,8561,8221,7961,7715,7719,7556,7490,7285,7278,7130,7194,7159,7105,7100,6952,7019,7181,7118,7225,7385,7379,7490,7522,7757,7834,8203,8272,8619,8838,9175,9807,9987,10590,10961,11525,12257,13090,13908,15007,16678,18139,19991,22418,25307,28814,33629,40654,49331,63530,86850,128343,217915,501872,291323
model1.1,X,hilo,0.650000,0.670000,0.710000,23.000000,20.000000,18.000000,13.307741,995420,14.950000,83330,1.789571,83330,559672,352418,0,46249.117188,0,38569,139028,87837,59625,44163,34655,28257,23790,20523,18075,16052,14592,13123,12077,11285,10288,9697,9362,8810,8364,7961,7666,7384,7234,6955,6734,6500,6485,6214,6343,6114,6061,5979,5954,5923,5773,5899,5903,5912,5961,5798,6080,5993,5933,6080,6274,6275,6496,6510,6745,6961,7199,7570,7650,8066,8291,8631,9080,9577,10248,11045,11885,12652,13699,14848,16503,18352,20463,23597,27197,32380,38996,48594,63964,88694,135664,250979,690190,583974
