"ppntid","probA","probB","probC","payoffA","payoffB","payoffC","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","payoffprior_mean","payoffprior_sd","trial_id","row_id","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",29,"1",10.1293324948588,9.72107724808479,8.54502665391126,">",">","=",">","<","="
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",30,"2",10.1070658584759,10.6356938838529,8.38189869191517,">",">","=",">","<","<"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",31,"2",8.86431928122639,9.73492202427828,7.71224084435521,">","=","=","=","<","<"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",32,"1",10.5764955726188,10.418145611015,9.9441742087745,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",33,"2",9.93441074757075,10.2167442633744,9.57760640285105,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",34,"1",10.9513969353168,10.568308073168,9.46218904422302,"<",">","=","<","<","="
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",35,"2",9.66314278152355,9.72127065451395,9.06540735797854,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",36,"2",10.1022916954411,10.0393713541133,9.21303543594748,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",37,"2",9.95194152431576,9.85268367423736,9.578333780452,"<",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",38,"1",9.53949361946133,9.20502414579282,9.42132881418097,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",39,"1",11.0790652755743,10.3047854181487,9.60045265937156,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",40,"2",10.592628606595,10.3412672816137,9.11889848054276,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",41,"2",9.90384495320118,9.95835352946183,8.75358342058856,">",">",">","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",42,"1",10.4938791415573,10.2514078690293,9.25844595821387,">",">","=","<","<",">"
