"ppntid","probA","probB","probC","payoffA","payoffB","payoffC","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","payoffprior_mean","payoffprior_sd","trial_id","row_id","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",32,"1",57.0952763523423,56.6771222532724,57.0965977510675,">",">",">","<","<",">"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",33,"2",57.2970840279455,59.1421816416801,55.444725340926,">",">",">","<",">","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",34,"1",54.3978626116645,55.888106622477,48.3498253424483,">",">","<","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",35,"1",69.0066480813087,53.643918128641,69.7973146539487,"<",">",">",">","<","="
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",36,"2",44.1278981199593,68.3590335400828,75.6719023390489,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",37,"1",55.6556350222128,55.8633564729169,55.8376779173016,">",">",">","<",">","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",38,"3",56.2626372589321,56.3767098265276,57.8476190060779,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",39,"1",56.0086819002191,56.2963508078272,53.8973791933444,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",40,"3",54.3081468763628,59.0118743481552,62.3848550459962,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",41,"1",59.2633740960493,40.6208369201249,57.4620936822324,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",42,"1",71.7950591144269,58.6007300058028,81.1426551708539,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",43,"1",56.1669364487209,55.0615755073726,55.8042443730019,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",44,"3",56.5180548281577,56.3651093026185,57.7369262185096,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",45,"1",56.4765567973212,56.6902679028949,57.3867513600955,">",">",">","<","=","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",46,"2",53.3534087027998,61.5411717090793,51.8715431621856,">",">",">","<","=","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",47,"3",48.8400097983673,53.2928490442448,66.8353057106387,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",48,"1",71.6995969176893,38.466646503983,43.8976650600174,">",">",">","<",">","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",49,"3",55.9783243363872,55.5052698621502,56.7915771832393,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",50,"3",54.5541949529812,56.1060917526363,56.7669591393197,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",51,"3",54.2585825729315,51.5998034753629,55.5022528532911,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",52,"1",60.6637750708402,53.6422489442612,57.0097775770803,">",">",">","=","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",53,"2",63.7956585179777,63.3733156217587,51.9116091622123,"<",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",54,"1",68.2965111011767,46.6511980870353,81.1940782666347,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",55,"3",55.4716882104323,55.7737893818464,56.2489116177522,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",56,"3",56.5601582719013,55.6783771545467,57.2023976201964,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",57,"3",55.6643653616608,56.8858442822376,58.3455602658825,">",">",">",">","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",58,"2",55.7949075258909,59.2897330094672,55.389824819349,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",59,"3",51.8056507072716,56.7807614818933,63.314094872949,">","=",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",60,"1",57.5787490840139,48.4874091115855,59.8758042390237,">",">",">","<",">","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",61,"3",56.29534537563,56.2889912816108,56.7616080653818,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",62,"2",55.1846083686094,56.5781693207521,54.9425764994695,">","<",">","<","<",">"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",63,"2",55.2339957357186,58.682386063853,55.6454067492378,">",">","<","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",64,"1",59.1122655630781,60.2671795187532,54.5827256911341,">",">","<","<","<","="
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",65,"2",42.4828248284469,67.2836124632086,55.0348019612638,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",66,"2",41.0605713942288,72.6586081243769,45.6902460162486,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",67,"3",56.3959093861412,55.5513786567954,56.7192201685127,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",68,"3",55.5620680072955,55.2315998018899,56.8204239342811,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",69,"1",56.2406209683633,52.3770324672305,54.3700790135886,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",70,"1",55.6834415476256,57.6488181904829,52.521950748294,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",71,"2",53.7902185212962,62.5305388309409,52.492745565331,"=",">",">","=","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",72,"1",66.0233762449753,14.0424517363929,70.4506466551885,">",">",">","<",">","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",73,"2",56.0158290113572,56.1096626833082,55.6652924026051,">",">",">",">","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",74,"2",54.6637741776027,59.0425422369219,54.2076756418928,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",75,"1",56.779759972668,54.3275311244025,53.7938268524573,">",">",">","=","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",76,"2",56.6353185253865,60.8302466983923,57.9429436801359,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",77,"1",53.1688292069711,68.6821750581135,47.3156250743435,">",">",">","=","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",78,"1",37.6087072495885,57.2411917274423,60.616413654415,">",">",">","=","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",79,"1",57.1846953968798,55.8691713112824,56.2515551146733,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",80,"3",54.999767171258,56.2770977621114,56.9150047900761,"<","<",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",81,"3",55.6191923638422,55.2367775735543,57.1367942101474,">",">",">","=",">","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",82,"2",54.9034419673638,59.6540433044992,61.9710768979453,">",">",">","<","<","="
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",83,"3",54.367624030844,56.3358291913802,62.7832971845752,">","<",">","<","<","="
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",84,"1",54.9551577729644,70.9044446633367,80.8839384660633,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",85,"1",56.9824329664585,55.9475250254967,56.0196845508745,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",86,"2",55.8213783443657,56.4530795649778,56.5032930428246,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",87,"3",57.0298842329454,53.725133510192,59.5539797096974,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",88,"2",54.9317853485636,55.560292916594,56.6317853139716,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",89,"2",45.3534040228808,62.7607973070049,42.8318423590832,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",90,"1",69.0338365789725,55.3200614074876,68.2172180265702,">",">",">","=","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,10,"rangetie",91,"1",56.4969843185833,55.6417395683368,56.1287619026846,">",">",">","<","<","<"
