"","ppnt_id","sample"
"1",1,19.0967542237897
"2",1,19.0967542237897
"3",1,19.0967542237897
"4",1,19.0967542237897
"5",1,19.0967542237897
"6",1,19.0967542237897
"7",1,19.0967542237897
"8",1,19.0967542237897
"9",1,19.0967542237897
"10",1,19.0967542237897
"11",1,19.0967542237897
"12",1,19.0967542237897
"13",1,19.0967542237897
"14",1,19.0967542237897
"15",1,19.0967542237897
"16",1,19.0967542237897
"17",1,19.0967542237897
"18",1,19.0967542237897
"19",1,19.0967542237897
"20",1,19.0967542237897
"21",1,19.0967542237897
"22",1,19.0967542237897
"23",1,19.0967542237897
"24",1,19.0967542237897
"25",1,19.0967542237897
"26",1,19.0967542237897
"27",1,19.0967542237897
"28",1,19.0967542237897
"29",1,19.0967542237897
"30",1,19.0967542237897
"31",1,19.0967542237897
"32",1,19.0967542237897
"33",1,19.0967542237897
"34",1,19.0967542237897
"35",1,19.0967542237897
"36",1,19.0967542237897
"37",1,19.0967542237897
"38",1,19.0967542237897
"39",1,19.0967542237897
"40",1,19.0967542237897
"41",1,19.0967542237897
"42",1,19.0967542237897
"43",1,19.0967542237897
"44",1,19.0967542237897
"45",1,19.0967542237897
"46",1,19.0967542237897
"47",1,19.0967542237897
"48",1,19.0967542237897
"49",1,19.0967542237897
"50",1,19.0967542237897
"51",1,19.0967542237897
"52",1,19.0967542237897
"53",1,19.0967542237897
"54",1,19.0967542237897
"55",1,19.0967542237897
"56",1,19.0967542237897
"57",1,19.0967542237897
"58",1,19.0967542237897
"59",1,19.0967542237897
"60",1,19.0967542237897
"61",1,19.0967542237897
"62",1,19.0967542237897
"63",1,19.0967542237897
"64",1,19.0967542237897
"65",1,19.0967542237897
"66",1,19.0967542237897
"67",1,19.0967542237897
"68",1,19.0967542237897
"69",1,19.0967542237897
"70",1,19.0967542237897
"71",1,19.0967542237897
"72",1,19.0967542237897
"73",1,19.0967542237897
"74",1,19.0967542237897
"75",1,19.0967542237897
"76",1,19.0967542237897
"77",1,19.0967542237897
"78",1,19.0967542237897
"79",1,19.0967542237897
"80",1,19.0967542237897
"81",1,19.0967542237897
"82",1,19.0967542237897
"83",1,19.0967542237897
"84",1,19.0967542237897
"85",1,19.0967542237897
"86",1,19.0967542237897
"87",1,19.0967542237897
"88",1,19.0967542237897
"89",1,19.0967542237897
"90",1,19.0967542237897
"91",1,19.0967542237897
"92",1,19.0967542237897
"93",1,19.0967542237897
"94",1,19.0967542237897
"95",1,19.0967542237897
"96",1,19.0967542237897
"97",1,19.0967542237897
"98",1,19.0967542237897
"99",1,19.0967542237897
"100",1,19.0967542237897
"101",1,19.0967542237897
"102",1,19.0967542237897
"103",1,19.0967542237897
"104",1,19.0967542237897
"105",1,19.0967542237897
"106",1,19.0967542237897
"107",1,19.0967542237897
"108",1,19.0967542237897
"109",1,19.0967542237897
"110",1,19.0967542237897
"111",1,19.0967542237897
"112",1,19.0967542237897
"113",1,19.0967542237897
"114",1,19.0967542237897
"115",1,19.0967542237897
"116",1,19.0967542237897
"117",1,19.0967542237897
"118",1,19.0967542237897
"119",1,19.0967542237897
"120",1,19.0967542237897
"121",1,19.0967542237897
"122",1,19.0967542237897
"123",1,19.0967542237897
"124",1,19.0967542237897
"125",1,19.0967542237897
"126",1,19.0967542237897
"127",1,19.0967542237897
"128",1,19.0967542237897
"129",1,19.0967542237897
"130",1,19.0967542237897
"131",1,19.0967542237897
"132",1,19.0967542237897
"133",1,19.0967542237897
"134",1,19.0967542237897
"135",1,19.0967542237897
"136",1,19.0967542237897
"137",1,19.0967542237897
"138",1,19.0967542237897
"139",1,19.0967542237897
"140",1,19.0967542237897
"141",1,19.0967542237897
"142",1,19.0967542237897
"143",1,19.0967542237897
"144",1,19.0967542237897
"145",1,19.0967542237897
"146",1,19.0967542237897
"147",1,19.0967542237897
"148",1,19.0967542237897
"149",1,19.0967542237897
"150",1,19.0967542237897
"151",1,19.0967542237897
"152",1,19.0967542237897
"153",1,19.0967542237897
"154",1,19.0967542237897
"155",1,19.0967542237897
"156",1,19.0967542237897
"157",1,19.0967542237897
"158",1,19.0967542237897
"159",1,19.0967542237897
"160",1,19.0967542237897
"161",1,19.0967542237897
"162",1,19.0967542237897
"163",1,19.0967542237897
"164",1,19.0967542237897
"165",1,19.0967542237897
"166",1,19.0967542237897
"167",1,19.0967542237897
"168",1,19.0967542237897
"169",1,19.0967542237897
"170",1,19.0967542237897
"171",1,19.0967542237897
"172",1,19.0967542237897
"173",1,19.0967542237897
"174",1,19.0967542237897
"175",1,19.0967542237897
"176",1,19.0967542237897
"177",1,19.0967542237897
"178",1,19.0967542237897
"179",1,19.0967542237897
"180",1,19.0967542237897
"181",1,19.0967542237897
"182",1,19.0967542237897
"183",1,19.0967542237897
"184",1,19.0967542237897
"185",1,19.0967542237897
"186",1,19.0967542237897
"187",1,19.0967542237897
"188",1,19.0967542237897
"189",1,19.0967542237897
"190",1,19.0967542237897
"191",1,19.0967542237897
"192",1,19.0967542237897
"193",1,19.0967542237897
"194",1,19.0967542237897
"195",1,19.0967542237897
"196",1,19.0967542237897
"197",1,19.0967542237897
"198",1,19.0967542237897
"199",1,19.0967542237897
"200",1,19.0967542237897
"201",2,15.3278179222922
"202",2,15.3278179222922
"203",2,15.3278179222922
"204",2,15.3278179222922
"205",2,15.3278179222922
"206",2,15.3278179222922
"207",2,15.3278179222922
"208",2,15.3278179222922
"209",2,15.3278179222922
"210",2,15.3278179222922
"211",2,15.3278179222922
"212",2,15.3278179222922
"213",2,15.3278179222922
"214",2,15.3278179222922
"215",2,15.3278179222922
"216",2,15.3278179222922
"217",2,15.3278179222922
"218",2,15.3278179222922
"219",2,15.3278179222922
"220",2,15.3278179222922
"221",2,15.3278179222922
"222",2,15.3278179222922
"223",2,15.3278179222922
"224",2,15.3278179222922
"225",2,15.3278179222922
"226",2,15.3278179222922
"227",2,15.3278179222922
"228",2,15.3278179222922
"229",2,15.3278179222922
"230",2,15.3278179222922
"231",2,15.3278179222922
"232",2,15.3278179222922
