"ppntid","probA","probB","probC","payoffA","payoffB","payoffC","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","payoffprior_mean","payoffprior_sd","trial_id","row_id","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",32,"2",10.1114219365956,10.239511455187,8.60786582107851,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",33,"1",9.66448626370659,9.60687798883891,9.32416275196941,"<","<","=","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",34,"2",10.0881654682802,10.0984054446305,8.94500788161896,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",35,"1",10.9174536376932,10.0422509465331,9.35818661435028,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",36,"2",10.1680207246072,10.1332885672478,9.12996296727553,">","=","=","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",37,"1",10.6816202163317,9.14320441951402,9.37134758486317,">","=","=","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",38,"2",9.89341659120436,10.3946663665738,8.04027379362583,">",">","<",">","=",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",39,"1",10.0705297149321,9.96721021823324,10.4088639630243,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",40,"1",9.74059456525743,9.6763895790022,8.43076369684417,">","=","=","=",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",41,"1",10.104581297268,10.1332137081563,9.16931874257529,">","=",">","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",42,"1",9.8803956202681,9.65255188996632,9.47187943278277,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",43,"1",10.4707067672938,9.64022437834627,9.05397271058673,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",44,"1",10.9151377699624,9.56791690284104,9.46196421194847,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",45,"2",9.53671056120227,10.0543855874787,9.56628583157285,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",46,"1",9.87045188404439,9.64650726122715,8.44348347959056,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",47,"1",10.271510742583,9.93616948624163,8.49783477739778,">","=","<","=",">","="
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",48,"1",10.9749880624863,10.6128454637466,9.08476790395268,">","=",">","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",49,"2",9.73795482830881,10.0868445926327,9.67226358710863,">","=",">",">",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",50,"1",10.3757548084251,9.51897348803851,9.23342088152437,">","=","<","<","=",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",51,"1",10.2147222736418,9.96639749682117,9.14844612059688,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",52,"1",10.7020191944456,9.34337343623669,9.75668859727697,">","=","<","<",">","="
