"ppntid","calc_sd","tolerance_prob","tolerance_payoff","p_err","trialid","probA","probB","probC","payoffA","payoffB","payoffC","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff","exValA","exValB","exValC","val_chosen","best_available","agent_loss","val_randomchoice","randomChoice_loss"
0,40.01,0.011,1.1,0.01,281,0.591360427672043,0.824142071185634,0.468847811454907,99.8645682804731,98.2328155488721,104.060464085643,2,87.4148872599943,121.777565629425,51.7861101327317,"<","=",">",">","<","<",59.0559538076245,80.9577960648438,48.7885208455355,80.9577960648438,80.9577960648438,0,59.0559538076245,-21.9018422572193
0,40.01,0.011,1.1,0.01,282,0.21389064588584,0.160497991833836,0.747506968444213,99.6351881785792,100.83064628244,111.846575999832,1,42.5091699129899,12.7189313104769,53.1574762284939,">","<","<","<","<","<",21.3110347524735,16.1831162436395,83.6060949565,21.3110347524735,83.6060949565,-62.2950602040265,16.1831162436395,-67.4229787128605
0,40.01,0.011,1.1,0.01,283,0.252491366583854,0.578031530836597,0.803135690512136,108.413821795881,106.001245809845,97.7275554036304,1,34.1460281274404,23.5315431424752,20.6887877799498,"<","<","<",">",">",">",27.3735540218204,61.2720623860509,78.4884876911577,27.3735540218204,78.4884876911577,-51.1149336693373,61.2720623860509,-17.2164253051068
0,40.01,0.011,1.1,0.01,284,0.650028372649103,0.660974090686068,0.273725385777652,103.058100819015,103.900910844362,97.6572677736885,1,86.4307843461131,52.5906162542994,45.6218541203835,"=",">",">","=",">",">",66.9906895636912,68.6758100668067,26.7312732953444,66.9906895636912,68.6758100668067,-1.68512050311543,26.7312732953444,-41.9445367714623
0,40.01,0.011,1.1,0.01,285,0.0944932724814862,0.506467090453953,0.219656347762793,101.794889154547,104.162625276932,91.3326028623301,1,89.9645788963153,77.1256421107431,16.5882620516128,"<","<",">","<",">",">",9.61893219810332,52.7549417580532,20.0617859764091,9.61893219810332,52.7549417580532,-43.1360095599499,52.7549417580532,0
0,40.01,0.011,1.1,0.01,286,0.64366749394685,0.79908389877528,0.457206217106432,101.822064269452,108.082617499276,92.3218059970686,1,62.9032649501366,39.1248301901046,-3.46529090648301,"<",">",">","<",">",">",65.5395529368132,86.3670793811591,42.2101036763536,65.5395529368132,86.3670793811591,-20.8275264443459,65.5395529368132,-20.8275264443459
0,40.01,0.011,1.1,0.01,287,0.706411561695859,0.662967812037095,0.476506714243442,103.188112708682,95.9378721942138,102.75407357859,3,53.7621872481611,19.2146883674638,74.2150762548715,">",">",">",">","=","<",72.8932758469881,63.6037212200924,48.963005976063,48.963005976063,72.8932758469881,-23.9302698709251,72.8932758469881,0
0,40.01,0.011,1.1,0.01,288,0.500828364863992,0.545572134898975,0.279925730545074,101.297654686257,99.5976890576935,100.174662341557,1,81.2858663748859,-22.5062541898139,-3.70086656653896,"<",">",">",">",">","=",50.7327387610755,54.3377238502102,28.0414655380664,50.7327387610755,54.3377238502102,-3.60498508913471,54.3377238502102,0
0,40.01,0.011,1.1,0.01,289,0.772456899518147,0.135228114901111,0.325630697188899,102.333793545042,92.0434868483383,96.394052443962,1,113.578968976481,36.5937251253815,-4.96675246094054,">",">","<",">",">","<",79.0484448777336,12.4468672154259,31.3888625021906,79.0484448777336,79.0484448777336,0,31.3888625021906,-47.659582375543
0,40.01,0.011,1.1,0.01,290,0.928983074147254,0.601397854974493,0.502220946364105,90.9548646540285,92.2916771349912,98.6292815327568,1,138.026503293574,40.2926847740716,60.0056471159318,">",">",">","<","<","<",84.4955297749469,55.5040166609822,49.5336911105929,84.4955297749469,84.4955297749469,0,84.4955297749469,0
0,40.01,0.011,1.1,0.01,291,0.101233326597139,0.269353638868779,0.169370246352628,113.065100348506,108.022557680092,99.7842759029133,3,34.0736899621475,4.43146759070267,35.1620117134463,"<","<",">",">",">",">",11.4459562303186,29.0962689910454,16.900487391795,16.900487391795,29.0962689910454,-12.1957815992504,29.0962689910454,0
0,40.01,0.011,1.1,0.01,292,0.0492473756894469,0.199131537694484,0.699256181716919,100.146571303761,101.109427921113,92.8753652042624,1,72.1168007912749,22.8202892824674,33.7863699650102,"<","<","<","=",">",">",4.9319558210063,20.1340758573409,64.9436732482969,4.9319558210063,64.9436732482969,-60.0117174272906,20.1340758573409,-44.8095973909561
0,40.01,0.011,1.1,0.01,293,0.137209461769089,0.447742658900097,0.945462693460286,104.386977829736,103.013662743776,105.597610396148,3,15.4805715091798,-8.86785247325739,92.4836557745193,"<","<","<",">","<","<",14.3228810437199,46.1236112599361,99.8386011481123,99.8386011481123,99.8386011481123,0,14.3228810437199,-85.5157201043924
0,40.01,0.011,1.1,0.01,294,0.187118228990585,0.638724107062444,0.672145472140983,103.318437309202,90.9281469565523,98.0520319728805,3,68.7800812048927,71.6648231857235,96.4376115126265,"<","<","<",">",">","<",19.3327630113727,58.0779994716666,65.9052293247945,65.9052293247945,65.9052293247945,0,65.9052293247945,0
0,40.01,0.011,1.1,0.01,295,0.548102663131431,0.467978632310405,0.862141740508378,99.9398947779527,94.4907647213711,97.1682132286015,2,73.172730679151,86.0545268313316,86.5259436822962,">","<","<",">",">","<",54.7773224808708,44.2196588402715,83.7727724749957,44.2196588402715,83.7727724749957,-39.5531136347241,54.7773224808708,-28.9954499941248
0,40.01,0.011,1.1,0.01,296,0.274486698675901,0.253054686589167,0.704901013057679,101.642580076105,99.6854438415028,104.643541859425,3,-39.3968438672434,18.7117523212833,30.855902952568,">","<","<",">","<","<",27.899536249991,25.2258687488134,73.7633386666522,73.7633386666522,73.7633386666522,0,27.899536249991,-45.8638024166612
0,40.01,0.011,1.1,0.01,297,0.0914561867248267,0.883684637024999,0.79426409653388,98.9612267301902,105.437960595258,95.5357454758959,3,-17.0994419954721,106.995838172791,80.0472423443646,"<","<",">","<",">",">",9.05061643035418,93.1739059372766,75.8806125671031,75.8806125671031,93.1739059372766,-17.2932933701735,75.8806125671031,-17.2932933701735
0,40.01,0.011,1.1,0.01,298,0.625761999981478,0.624446018366143,0.962690815096721,99.0061715542446,95.0448257949707,99.9190734435656,1,107.711760697295,21.9526812603748,77.7295943255476,"=","<","<",">","=","<",61.9542999222934,59.3503630339731,96.1911742570953,61.9542999222934,96.1911742570953,-34.2368743348019,61.9542999222934,-34.2368743348019
