"probA","probB","probC","payoffA","payoffB","payoffC","payoffprior_mean","payoffprior_sd","choice_both","choice_ordonly","choice_calconly","calcsd","orderror"
0.849136841017753,0.904312937986106,0.799055522074923,94.3467315948761,101.843740876415,98.9909848983456,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.899315318092704,0.787568375701085,0.436801966279745,103.073988165717,103.439739811932,99.7647449447188,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.00989457336254418,0.718221417861059,0.166402569506317,98.6123218626884,103.42400967991,99.4244324522929,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.639257629634812,0.542118221288547,0.482100365916267,91.369133840059,107.778935101553,103.882063458663,100.013786099959,4.99167409636193,"A","A","C",0.1,0.1
0.864008528878912,0.958007657434791,0.334457270102575,103.722823226219,104.326103985072,101.52664405028,100.013786099959,4.99167409636193,"B","A","B",0.1,0.1
0.545390140730888,0.335909729124978,0.787480503553525,96.9790137531512,108.575052968755,96.4202586110095,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.552996473154053,0.841287892311811,0.0304817454889417,98.3130578398896,104.866351443318,104.939139654317,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.826713310787454,0.363474988611415,0.723883949220181,88.0887858432773,105.390094868554,103.341225525113,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.832633823854849,0.975879390956834,0.720650124829262,104.84638518103,102.761461629693,99.5892224964306,100.013786099959,4.99167409636193,"A","B","B",0.1,0.1
0.953200768213719,0.112639973638579,0.158534328220412,103.596644953942,95.7781792397883,103.109926951737,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.76504140230827,0.673456783639267,0.884055315051228,101.952361815084,97.4181167868172,104.549344889679,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.190247487043962,0.792805918725208,0.0618663593195379,106.872628578046,97.5837564441709,102.751749751695,100.013786099959,4.99167409636193,"A","B","B",0.1,0.1
0.804378588451073,0.76020475756377,0.982006646692753,105.497183773798,101.710170445248,102.454147402086,100.013786099959,4.99167409636193,"A","C","A",0.1,0.1
0.824331486131996,0.923338520107791,0.164590447442606,92.2682940611467,100.088517396095,96.1264129938903,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.590698559070006,0.608104501850903,0.036242185626179,97.6094355031667,97.026185734964,88.7103089148582,100.013786099959,4.99167409636193,"B","B","A",0.1,0.1
0.0462255727034062,0.471185286296532,0.670040171127766,103.132866962941,96.0010197028129,94.3600698888408,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.847322195302695,0.471670334693044,0.351337811211124,91.8870584125214,109.502713349449,96.4191041681675,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.351802112068981,0.329663384472951,0.398463619872928,99.1027573142897,96.5493616037001,99.9978859876675,100.013786099959,4.99167409636193,"A","A","C",0.1,0.1
0.285839359741658,0.886619972065091,0.635392954573035,96.7490147778645,95.5520416460745,107.385149436531,100.013786099959,4.99167409636193,"C","C","B",0.1,0.1
0.884049280779436,0.0400164811871946,0.112234515370801,92.2609986592947,98.4887698375843,105.196038581545,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.778709386941046,0.0636703900527209,0.992284177336842,102.781641587644,105.527669535606,100.832184079492,100.013786099959,4.99167409636193,"A","C","A",0.1,0.1
0.589190172264352,0.590337146539241,0.599939006846398,110.341366659791,107.915949292405,94.7870462732374,100.013786099959,4.99167409636193,"B","C","B",0.1,0.1
0.503346050623804,0.908912477083504,0.441749124089256,96.0608828804677,98.5550120073666,103.334196500526,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.554338857065886,0.41134390514344,0.131952982163057,92.8075280121324,103.17182862406,97.5040259819254,100.013786099959,4.99167409636193,"A","A","B",0.1,0.1
0.130025105783716,0.539901147596538,0.866466444451362,103.289621309725,99.7835199287024,103.141946125036,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.825576793169603,0.639597600791603,0.517975409980863,98.2597306982081,98.2051304733329,101.978076226609,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.837428510887548,0.509055443108082,0.81180036556907,102.425202194197,95.8423468841201,105.865754104382,100.013786099959,4.99167409636193,"A","A","C",0.1,0.1
0.475673447130248,0.4377195101697,0.319568500621244,102.725803977023,101.978010815293,95.3931832732857,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.750661418074742,0.974045956972986,0.45224824314937,106.330386348902,94.5100659973033,102.189532291229,100.013786099959,4.99167409636193,"B","B","A",0.1,0.1
0.26881757308729,0.49287142441608,0.892362247221172,97.4788953477196,106.583908388136,103.972150955344,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.313826051773503,0.00886924774385989,0.610915154451504,100.9949773859,104.051176104305,99.388707072464,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.156794580398127,0.302374927559868,0.59094300121069,99.1618311073515,87.6197918184307,96.9942288676999,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.487431960413232,0.110075892414898,0.757791096577421,92.4792560527999,98.874094970785,99.9553165597896,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.930344494758174,0.967680666130036,0.801232224563137,106.278738676604,93.2474902111297,101.61907566022,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.45271887187846,0.257970090489835,0.247740355553105,112.587578234494,101.512624969279,96.6809467458394,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.474900830537081,0.882516862126067,0.662941125454381,96.2618977573677,99.3683637271706,94.906664518385,100.013786099959,4.99167409636193,"B","B","C",0.1,0.1
0.997741376049816,0.0653344986494631,0.0746011845767498,102.526846418231,96.2135337529455,101.246190423537,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.624322279822081,0.459012695588171,0.583793803816661,101.352715402248,98.464998725277,104.449343588852,100.013786099959,4.99167409636193,"A","C","C",0.1,0.1
0.348991923267022,0.988528674934059,0.708823740947992,101.651900092931,97.0092768316331,93.6897787231596,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.222642724402249,0.200183873763308,0.437139734858647,105.232490578654,96.7357368045404,95.1964002085417,100.013786099959,4.99167409636193,"B","C","C",0.1,0.1
0.5797087342944,0.243971296818927,0.840866830898449,95.0018159199704,98.1834256832129,105.288332534572,100.013786099959,4.99167409636193,"C","C","A",0.1,0.1
0.140303190564737,0.107858601259068,0.196521356701851,95.9323055681326,98.1608246641269,105.588418533075,100.013786099959,4.99167409636193,"C","A","B",0.1,0.1
0.454727270640433,0.671674352139235,0.925872109364718,98.0777789986914,102.965641022418,101.225257361781,100.013786099959,4.99167409636193,"B","C","C",0.1,0.1
0.959577171131968,0.475112652638927,0.861267738975585,99.4623818096987,102.255972850353,105.471847960072,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.182478735223413,0.840741741936654,0.762954684672877,102.113004372778,102.164666842544,100.422658223221,100.013786099959,4.99167409636193,"B","C","B",0.1,0.1
0.290441259043291,0.70463050971739,0.449966271175072,105.019436611101,105.35918621131,97.7482371581271,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.168920067604631,0.182911623734981,0.890900406055152,98.5477180237873,91.7394553945129,100.187048848194,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.979457956040278,0.455701327417046,0.377822891576216,96.8054778728576,104.663831609061,98.6366092567764,100.013786099959,4.99167409636193,"A","A","B",0.1,0.1
0.107147819362581,0.855583678930998,0.029505165759474,94.1595407010111,102.095022223702,91.7375917446136,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.42979130987078,0.557219546986744,0.00907100806944072,106.08484827612,102.01643114599,103.188136111328,100.013786099959,4.99167409636193,"A","C","B",0.1,0.1
0.8130226098001,0.905780049273744,0.429309038445353,92.8809639905676,92.4815507503606,94.623007273176,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.443622530205175,0.396585606504232,0.116255278233439,91.5655344000336,101.200236853726,94.3773651681983,100.013786099959,4.99167409636193,"A","B","B",0.1,0.1
0.802393415942788,0.63259553629905,0.523807125398889,99.2305944889651,94.0894199709261,102.281296702193,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.594170850235969,0.208348847692832,0.767504898132756,89.0285947117661,105.007699218083,105.836897607567,100.013786099959,4.99167409636193,"C","A","A",0.1,0.1
0.220756080932915,0.0561445613857359,0.362663007108495,97.3283097813576,98.5756068171903,99.7363791930145,100.013786099959,4.99167409636193,"A","A","C",0.1,0.1
0.474308581091464,0.718592978315428,0.505021919729188,104.52833840084,97.4462996874694,101.078410023786,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.720318944193423,0.888199629960582,0.432418126380071,100.655431206251,98.802295716531,97.1676053043603,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.484428918920457,0.972005556803197,0.509997454006225,103.325371954617,106.614489021407,115.870933725593,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.969156778184697,0.911191779188812,0.0106210315134376,101.277451007272,104.341592753328,101.779198434212,100.013786099959,4.99167409636193,"A","A","B",0.1,0.1
0.873995418427512,0.383660290157422,0.75677527138032,105.925114886974,107.625994483215,102.104246864747,100.013786099959,4.99167409636193,"A","C","A",0.1,0.1
0.0594790973700583,0.0517129322979599,0.431281919125468,98.3042100142204,93.6140358485974,100.302100362465,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.871676539070904,0.525260378140956,0.768091524485499,105.370192100344,107.394322026587,87.3349534083418,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.793817899655551,0.374914382351562,0.834001829382032,98.0694818300165,99.8185476574526,103.936795591049,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.333891168702394,0.255754057085142,0.772919927490875,100.05936458191,96.9660733637214,107.029930987007,100.013786099959,4.99167409636193,"C","A","C",0.1,0.1
0.735684964573011,0.809126000385731,0.883581099333242,101.838356826387,96.4998015201351,97.8727849528026,100.013786099959,4.99167409636193,"C","B","C",0.1,0.1
0.155357293086126,0.33704984956421,0.0925321511458605,105.221812281555,96.7354398557134,91.701118403781,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.934474697802216,0.377184970537201,0.971130709629506,96.9739586889522,98.2448447743988,94.9482415678693,100.013786099959,4.99167409636193,"C","C","A",0.1,0.1
0.673076566308737,0.192687708884478,0.468470928026363,96.6671556193609,99.4629878477824,102.37597261123,100.013786099959,4.99167409636193,"A","C","A",0.1,0.1
0.798663425026461,0.334282979136333,0.740834576077759,102.883237421713,99.5460530165141,99.1358421275664,100.013786099959,4.99167409636193,"A","A","C",0.1,0.1
0.676992844324559,0.719596964772791,0.949982127640396,95.9001204211081,91.6088018070864,102.12082482407,100.013786099959,4.99167409636193,"C","C","B",0.1,0.1
0.636375230969861,0.520867841085419,0.608212926192209,102.576523315463,93.4723998439174,108.495501033171,100.013786099959,4.99167409636193,"A","C","A",0.1,0.1
0.692348171724007,0.619780090870336,0.743694375501946,101.367568024042,91.379416215964,97.5520173971362,100.013786099959,4.99167409636193,"C","C","A",0.1,0.1
0.554127486655489,0.657960385084152,0.060285960091278,104.326956678133,101.743032934175,93.7077552978636,100.013786099959,4.99167409636193,"B","B","A",0.1,0.1
0.31709722103551,0.191351808607578,0.706633294001222,100.972196556497,101.994436436731,100.652574197079,100.013786099959,4.99167409636193,"A","C","C",0.1,0.1
0.723943506600335,0.241420702077448,0.561169855995104,102.929956965812,105.838940319198,88.4874012606452,100.013786099959,4.99167409636193,"C","A","A",0.1,0.1
0.206054635811597,0.235109063331038,0.46110547427088,108.188392840212,97.3029375249837,97.7365453250288,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.892924747196957,0.482353127095848,0.497225215425715,95.0320611599717,103.576124302145,103.001394570307,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.521892262622714,0.242666678968817,0.207680009771138,88.3971358037513,95.5660763332722,103.185441175352,100.013786099959,4.99167409636193,"A","A","B",0.1,0.1
0.066925139632076,0.933345317840576,0.00356494472362101,99.8821565594319,98.7979681319088,95.5301997957053,100.013786099959,4.99167409636193,"B","A","B",0.1,0.1
0.32369600282982,0.655205017654225,0.121481325943023,95.6330409472799,102.820069082805,104.701071784328,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.833384193014354,0.305516412016004,0.89442775119096,100.749784922475,101.526277012257,98.5137272024034,100.013786099959,4.99167409636193,"C","C","A",0.1,0.1
0.806567038875073,0.823177302256227,0.0134278808254749,101.720846214383,101.350357210567,94.5203989744131,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.805069176014513,0.808355041081086,0.815898363245651,106.63697917956,102.63335662491,102.415295651566,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.435924315359443,0.598197958897799,0.786460136529058,109.138739419518,104.091389812213,103.627098324502,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.57454966311343,0.248250486794859,0.303234505467117,99.6301915418087,105.593737219245,103.367594802353,100.013786099959,4.99167409636193,"A","B","A",0.1,0.1
0.892947294516489,0.709171594120562,0.225795657373965,90.9332337300178,98.5765146207492,98.1978093200031,100.013786099959,4.99167409636193,"B","A","A",0.1,0.1
0.98434868385084,0.71659040171653,0.229339401237667,98.8359975882584,93.2655250889244,95.9907205672967,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.0542610897682607,0.135923668276519,0.845169289968908,100.240119815426,103.857312488798,103.588751697548,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.286359034245834,0.595246015349403,0.98054133518599,106.625360425998,103.719732159388,98.5860645482779,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.652081294218078,0.658650240162387,0.690993134165183,104.409475038572,102.891152926243,100.144200348333,100.013786099959,4.99167409636193,"A","C","C",0.1,0.1
0.143834708025679,0.601732909213752,0.753941989736631,88.7929904759742,100.15137580764,102.189194494476,100.013786099959,4.99167409636193,"C","B","C",0.1,0.1
0.692485580453649,0.324860215187073,0.352028791792691,94.2186846284678,105.194245088421,105.812413841178,100.013786099959,4.99167409636193,"A","C","A",0.1,0.1
0.643960708286613,0.365570890950039,0.432207945501432,103.886050256279,94.1926843938976,100.973778026898,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.397550402907655,0.692201674450189,0.48267836892046,88.3351468131615,95.9707226828856,104.123020018481,100.013786099959,4.99167409636193,"B","B","C",0.1,0.1
0.944651256548241,0.0673098077531904,0.382523646112531,100.280172205506,99.6066194957206,96.8014309698283,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.631487825419754,0.476147360401228,0.0865311219822615,97.5350839187634,94.2901836497966,102.512100459343,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.394323308253661,0.0179629598278552,0.344922728370875,107.952449918394,99.4636387462266,103.702354650317,100.013786099959,4.99167409636193,"A","C","A",0.1,0.1
0.531341238180175,0.366470835637301,0.975656371330842,99.386821760756,104.564391306243,101.888079931059,100.013786099959,4.99167409636193,"C","A","C",0.1,0.1
0.670252647949383,0.0610431332606822,0.0658999248407781,101.92624881931,102.17916219684,92.6590651503965,100.013786099959,4.99167409636193,"B","A","B",0.1,0.1
0.749597724061459,0.874797344673425,0.617294532246888,101.354409421405,102.096984770123,95.4950394097218,100.013786099959,4.99167409636193,"B","A","B",0.1,0.1
0.227528377901763,0.0851266048848629,0.216898750979453,87.0067422537146,92.7723330270927,100.523687134733,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.419185793958604,0.735268176998943,0.857747529167682,95.4058733274374,99.2669682987389,103.415844639971,100.013786099959,4.99167409636193,"C","C","B",0.1,0.1
0.830020718276501,0.592553128022701,0.736010817112401,102.06916041975,102.805775219451,97.5370973086355,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.176506949355826,0.799309002468362,0.26148763182573,98.9574692355688,99.0712235881662,100.059342487777,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.956709877355024,0.621682848548517,0.741286769509315,96.9418235993262,101.436811376072,101.596543282136,100.013786099959,4.99167409636193,"A","C","A",0.1,0.1
0.0772288923617452,0.5506207710132,0.226108150091022,96.7750359264106,92.4853066596301,97.7919072137219,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.0887140766717494,0.130326625658199,0.247735482873395,100.689383257996,98.9681160940948,90.2158264107533,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.377804818563163,0.0410900539718568,0.454205468297005,112.246062443963,97.0010697110514,99.6516216038506,100.013786099959,4.99167409636193,"C","C","A",0.1,0.1
0.228747151559219,0.705499017378315,0.438588301185519,96.5283063107751,93.5277698528777,95.7556336366519,100.013786099959,4.99167409636193,"C","B","B",0.1,0.1
0.065154317766428,0.155484169488773,0.169350615004078,102.241393949823,94.9972992031512,102.837157886796,100.013786099959,4.99167409636193,"C","C","A",0.1,0.1
0.015066790394485,0.777344540227205,0.0084746468346566,97.189365256337,103.815162984003,102.43759811622,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.711949727032334,0.334174446761608,0.148904631845653,104.873586373729,95.6819907873789,97.4759588178296,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.235848330194131,0.387621936155483,0.720527246361598,102.544856083108,94.9780632722647,97.7255056659962,100.013786099959,4.99167409636193,"C","B","C",0.1,0.1
0.630770712392405,0.403367575956508,0.88597119692713,92.7031282625899,101.870729935356,100.83095410244,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.081206793198362,0.846239840611815,0.386298002675176,109.793620552424,100.081006860129,87.8832779179015,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.93180429446511,0.703484088880941,0.533487842185423,100.843789828999,99.0053337235885,106.23896964484,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.332593321567401,0.530484065646306,0.555470790714025,98.7938844140742,96.0265081039408,104.766635622159,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.853547857142985,0.786018670769408,0.00827104970812797,94.51889625051,101.659807739015,93.0590832715901,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.112317321589217,0.842849759152159,0.714202305069193,100.326430871761,95.0831646575193,92.5033449340959,100.013786099959,4.99167409636193,"B","C","B",0.1,0.1
0.664111298741773,0.846355382818729,0.733883823500946,104.96992283682,92.4152856661622,99.9208859181113,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.884864595718682,0.41159042622894,0.297411169391125,98.8230890561914,99.6086778492675,99.1785547991577,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.160029366146773,0.40666592400521,0.702171985059977,101.536530021143,100.59421215396,108.265226993684,100.013786099959,4.99167409636193,"C","B","A",0.1,0.1
0.863445048918948,0.896279499167576,0.679530474357307,88.1635301766096,98.9191967628187,97.1578641169082,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.157889519119635,0.0183045114390552,0.85703615588136,97.7807938082651,96.8797934934381,104.044818813604,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.264844238990918,0.583679125411436,0.21147609106265,92.0130388999013,105.291642412133,98.9124887915229,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.340226586908102,0.0508370937313885,0.518485899083316,100.591990723553,108.360718412991,99.0447008460315,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.554705491056666,0.583487540483475,0.404528070241213,97.8618378181488,100.439271032975,107.614288508197,100.013786099959,4.99167409636193,"A","A","B",0.1,0.1
0.7764829529915,0.471088698366657,0.966558384941891,93.6648334802136,101.332048086909,101.59723605157,100.013786099959,4.99167409636193,"C","C","A",0.1,0.1
0.699304914101958,0.189390389248729,0.709190692286939,98.215775095534,106.14300812132,97.1989018711175,100.013786099959,4.99167409636193,"A","A","C",0.1,0.1
0.936365212546662,0.400737263495103,0.108300862601027,108.516351233043,94.6225165918839,102.774773491934,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.867287243483588,0.669341142755002,0.215424649883062,96.8787133952925,96.7848288925113,103.225147542046,100.013786099959,4.99167409636193,"A","B","A",0.1,0.1
0.430239445995539,0.376369376666844,0.644854116719216,92.0227291851465,93.7987619450287,101.198225266627,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.00577994110062718,0.411962313344702,0.981207753764465,108.316110047194,90.5876630326555,99.4901757191831,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.501356210326776,0.666283443570137,0.456721722846851,105.609319595201,93.2856297718247,100.568808418551,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.64081877656281,0.854425445897505,0.0878182977903634,105.545681275417,94.3775786275261,102.779276105987,100.013786099959,4.99167409636193,"A","B","B",0.1,0.1
0.552936646156013,0.882960212416947,0.893989277072251,104.623388411118,89.7410352236012,101.196990898711,100.013786099959,4.99167409636193,"C","C","B",0.1,0.1
0.80415334017016,0.202375136548653,0.38158807111904,100.197683861218,92.8537948957307,103.110690157601,100.013786099959,4.99167409636193,"B","A","A",0.1,0.1
0.684520051814616,0.626634594751522,0.951579548185691,102.479301385548,98.0120342390445,106.433688720235,100.013786099959,4.99167409636193,"C","A","C",0.1,0.1
0.142520366702229,0.221065326360986,0.445000025210902,99.5498316190393,102.461536382629,104.77109738653,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.00981753272935748,0.48763136821799,0.356511880876496,94.3109296454002,99.6554141886444,93.2247276398608,100.013786099959,4.99167409636193,"B","B","A",0.1,0.1
0.536106811603531,0.524903537938371,0.60315065109171,94.3798594661855,98.1471154669629,92.2891380401351,100.013786099959,4.99167409636193,"C","C","A",0.1,0.1
0.245600440073758,0.918302913894877,0.16643617907539,101.471305831833,98.7366074250402,105.568534053008,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.968203217722475,0.0582229422871023,0.493037682026625,92.6039037254052,105.968397160571,96.8417580637644,100.013786099959,4.99167409636193,"C","A","A",0.1,0.1
0.143747615395114,0.937232683645561,0.397619410417974,94.6356241655964,93.4354067352434,97.0546426252357,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.827143664006144,0.960545433452353,0.454591405345127,98.9932037866572,104.059737658788,104.376992822508,100.013786099959,4.99167409636193,"B","A","B",0.1,0.1
0.15338496118784,0.26036746846512,0.720186463790014,92.9102391404673,104.110110013422,91.115543636118,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.458972040563822,0.372487644199282,0.669128370238468,102.8535031513,106.381657832089,90.6295146863451,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.0821233207825571,0.617868362693116,0.666280725039542,88.0147381970338,105.402434487912,95.7297845197957,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.431154464604333,0.661767250392586,0.537183760199696,98.7781328279768,99.1700768742789,95.5045996348268,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.369013890391216,0.992820086190477,0.823732710676268,103.552043309196,104.092392351996,109.073526308762,100.013786099959,4.99167409636193,"C","B","C",0.1,0.1
0.276630600448698,0.691963703604415,0.383045774651691,98.7603594411,102.221663070375,98.7947718183733,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.386468475218862,0.365636523347348,0.344376511871815,100.425258233447,96.4959071412434,101.942748412842,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.094693043967709,0.531068235170096,0.277377364924178,104.788429653145,100.883070226996,108.445228698348,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.911064946791157,0.141048080520704,0.675880148541182,96.5927770294759,99.6866227197736,108.281473942768,100.013786099959,4.99167409636193,"C","A","A",0.1,0.1
0.575815354008228,0.590544210514054,0.447252874961123,101.94681727251,99.2439976562598,102.399023291054,100.013786099959,4.99167409636193,"B","B","A",0.1,0.1
0.709617905551568,0.707617515698075,0.209722360130399,100.061488554865,104.302141137675,91.3313095820148,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.763767244527116,0.679525213781744,0.98264786764048,105.782398738111,100.906968605899,98.5188956727027,100.013786099959,4.99167409636193,"C","A","C",0.1,0.1
0.844422246329486,0.793616742594168,0.740131760481745,102.340632328741,97.0832166101358,95.8233419689159,100.013786099959,4.99167409636193,"B","A","A",0.1,0.1
0.0986341850366443,0.887812440050766,0.508072917349637,104.979970070971,87.2915654689342,100.420935456288,100.013786099959,4.99167409636193,"B","B","B",0.1,0.1
0.868484117323533,0.0717141649220139,0.719383500982076,105.170794759292,101.716700846293,104.598203167355,100.013786099959,4.99167409636193,"A","A","C",0.1,0.1
0.509055842179805,0.595125793712214,0.00550830364227295,100.541491889788,107.791404481743,102.424620927099,100.013786099959,4.99167409636193,"B","A","B",0.1,0.1
0.351958401501179,0.224996758392081,0.987209571991116,104.508385268694,93.9094081124608,104.168742444312,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.337892426876351,0.202555784024298,0.784165082266554,102.491533229917,101.674975834554,111.671981793836,100.013786099959,4.99167409636193,"C","C","C",0.1,0.1
0.899898995179683,0.213107098359615,0.323149868519977,98.2265156220767,105.294682684276,105.320689854649,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.744541530264542,0.505389104830101,0.100296339718625,96.0513956475953,94.8661793642989,98.5008909619552,100.013786099959,4.99167409636193,"A","A","A",0.1,0.1
0.0488763016182929,0.927583229960874,0.754773397929966,103.498261671582,97.5604332393379,101.026180638239,100.013786099959,4.99167409636193,"C","B","B",0.1,0.1
